Type,Keyword,Original,Goal,Targets,HigherLevel,TargetLevel,NonHumanSubject,GoalTopic
Challenge,forest restoration,[restoration] x [forests],15,15_1,,1,,ecosystems biodiversity
Challenge,restoration,[restoration] x [forests],15,15_1,1,1,,ecosystems biodiversity
Challenge,forests,[restoration] x [forests],15,15_1,1,1,,ecosystems biodiversity
Challenge,sustainable forest use,[sustainable use] x [forests],15,15_1,,1,,ecosystems biodiversity
Challenge,forest use,[sustainable use] x [forests],15,15_1,1,1,,ecosystems biodiversity
Challenge,forests,[sustainable use] x [forests],15,15_1,2,1,,ecosystems biodiversity
Challenge,use,[sustainable use] x [forests],15,15_1,2,1,,ecosystems biodiversity
Challenge,wetland conservation,[conservation] x [wetlands],15,15_1,,1,,ecosystems biodiversity
Challenge,conservation,[conservation] x [wetlands],15,15_1,1,1,,ecosystems biodiversity
Challenge,wetlands,[conservation] x [wetlands],15,15_1,1,1,,ecosystems biodiversity
Challenge,wetland restoration,[restoration] x [wetlands],15,15_1,,1,,ecosystems biodiversity
Challenge,restoration,[restoration] x [wetlands],15,15_1,1,1,,ecosystems biodiversity
Challenge,wetlands,[restoration] x [wetlands],15,15_1,1,1,,ecosystems biodiversity
Challenge,sustainable wetland use,[sustainable use] x [wetlands],15,15_1,,1,,ecosystems biodiversity
Challenge,wetland use,[sustainable use] x [wetlands],15,15_1,1,1,,ecosystems biodiversity
Challenge,wetlands,[sustainable use] x [wetlands],15,15_1,2,1,,ecosystems biodiversity
Challenge,use,[sustainable use] x [wetlands],15,15_1,2,1,,ecosystems biodiversity
Challenge,mountain conservation,[conservation] x [mountains],15,15_1,,1,,ecosystems biodiversity
Challenge,conservation,[conservation] x [mountains],15,15_1,1,1,,ecosystems biodiversity
Challenge,mountains,[conservation] x [mountains],15,15_1,1,1,,ecosystems biodiversity
Challenge,mountain restoration,[restoration] x [mountains],15,15_1,,1,,ecosystems biodiversity
Challenge,restoration,[restoration] x [mountains],15,15_1,1,1,,ecosystems biodiversity
Challenge,mountains,[restoration] x [mountains],15,15_1,1,1,,ecosystems biodiversity
Challenge,sustainable mountain use,[sustainable use] x [mountains],15,15_1,,1,,ecosystems biodiversity
Challenge,mountain use,[sustainable use] x [mountains],15,15_1,1,1,,ecosystems biodiversity
Challenge,mountains,[sustainable use] x [mountains],15,15_1,2,1,,ecosystems biodiversity
Challenge,use,[sustainable use] x [mountains],15,15_1,2,1,,ecosystems biodiversity
Challenge,dryland conservation,[conservation] x [drylands],15,15_1,,1,,ecosystems biodiversity
Challenge,conservation,[conservation] x [drylands],15,15_1,1,1,,ecosystems biodiversity
Challenge,drylands,[conservation] x [drylands],15,15_1,1,1,,ecosystems biodiversity
Challenge,dryland restoration,[restoration] x [drylands],15,15_1,,1,,ecosystems biodiversity
Challenge,restoration,[restoration] x [drylands],15,15_1,1,1,,ecosystems biodiversity
Challenge,drylands,[restoration] x [drylands],15,15_1,1,1,,ecosystems biodiversity
Challenge,sustainable dryland use,[sustainable use] x [drylands],15,15_1,,1,,ecosystems biodiversity
Challenge,dryland use,[sustainable use] x [drylands],15,15_1,1,1,,ecosystems biodiversity
Challenge,drylands,[sustainable use] x [drylands],15,15_1,2,1,,ecosystems biodiversity
Challenge,use,[sustainable use] x [drylands],15,15_1,2,1,,ecosystems biodiversity
Challenge,sustainable management implementation,[implementation] x [sustainable management],15,15_2,,1,,ecosystems biodiversity
Challenge,sustainable managment,[implementation] x [sustainable management],15,15_2,1,1,,ecosystems biodiversity
Challenge,management,[implementation] x [sustainable management],15,15_2,2,1,,ecosystems biodiversity
Challenge,management implementation,[implementation] x [sustainable management],15,15_2,1,1,,ecosystems biodiversity
Challenge,implementation,[implementation] x [sustainable management],15,15_2,2,1,,ecosystems biodiversity
Challenge,sustainable forest management,[forests] x [sustainable management],15,15_2,,1,,ecosystems biodiversity
Challenge,sustainable managment,[forests] x [sustainable management],15,15_2,1,1,,ecosystems biodiversity
Challenge,forest management,[forests] x [sustainable management],15,15_2,1,1,,ecosystems biodiversity
Challenge,management,[forests] x [sustainable management],15,15_2,2,1,,ecosystems biodiversity
Challenge,forests,[forests] x [sustainable management],15,15_2,2,1,,ecosystems biodiversity
Challenge,deforestation,deforestation,15,15_2,,1,,ecosystems biodiversity
Challenge,forests,deforestation,15,15_2,1,1,,ecosystems biodiversity
Challenge,degraded forest restoration,[restore] x [degraded] x [forests],15,15_2,,1,,ecosystems biodiversity
Challenge,forest restoration,[restore] x [degraded] x [forests],15,15_2,1,1,,ecosystems biodiversity
Challenge,degraded forests,[restore] x [degraded] x [forests],15,15_2,1,1,,ecosystems biodiversity
Challenge,forests,[restore] x [degraded] x [forests],15,15_2,2,1,,ecosystems biodiversity
Challenge,restoration,[restore] x [degraded] x [forests],15,15_2,2,1,,ecosystems biodiversity
Challenge,afforestation,afforestation,15,15_2,,1,,ecosystems biodiversity
Challenge,forests,afforestation,15,15_2,1,1,,ecosystems biodiversity
Challenge,reforestation,reforestation,15,15_2,,1,,ecosystems biodiversity
Challenge,forests,reforestation,15,15_2,1,1,,ecosystems biodiversity
Challenge,desertification,desertification,15,15_3,,1,,ecosystems biodiversity
Challenge,disasters,desertification,15,15_3,1,1,,ecosystems biodiversity
Challenge,drought,drought,15,15_3,,1,,ecosystems biodiversity
Challenge,disasters,drought,15,15_3,1,1,,ecosystems biodiversity
Challenge,floods,floods,15,15_3,,1,,ecosystems biodiversity
Challenge,disasters,floods,15,15_3,1,1,,ecosystems biodiversity
Challenge,degraded land restoration,[restore] x [degraded] x [land],15,15_3,,1,,ecosystems biodiversity
Challenge,land restoration,[restore] x [degraded] x [land],15,15_3,1,1,,ecosystems biodiversity
Challenge,degraded land,[restore] x [degraded] x [land],15,15_3,1,1,,ecosystems biodiversity
Challenge,land,[restore] x [degraded] x [land],15,15_3,2,1,,ecosystems biodiversity
Challenge,restoration,[restore] x [degraded] x [land],15,15_3,2,1,,ecosystems biodiversity
Challenge,degraded soil restoration,[restore] x [degraded] x [soil],15,15_3,,1,,ecosystems biodiversity
Challenge,soil restoration,[restore] x [degraded] x [soil],15,15_3,1,1,,ecosystems biodiversity
Challenge,degraded soil,[restore] x [degraded] x [soil],15,15_3,1,1,,ecosystems biodiversity
Challenge,soil,[restore] x [degraded] x [soil],15,15_3,2,1,,ecosystems biodiversity
Challenge,restoration,[restore] x [degraded] x [soil],15,15_3,2,1,,ecosystems biodiversity
Challenge,moutain ecosystem conservation,[conservation] x [mountain] x [ecosystems],15,15_4,,1,,ecosystems biodiversity
Challenge,ecosystem conservation,[conservation] x [mountain] x [ecosystems],15,15_4,1,1,,ecosystems biodiversity
Challenge,moutain ecosystems,[conservation] x [mountain] x [ecosystems],15,15_4,1,1,,ecosystems biodiversity
Challenge,conservation,[conservation] x [mountain] x [ecosystems],15,15_4,2,1,,ecosystems biodiversity
Challenge,mountains,[conservation] x [mountain] x [ecosystems],15,15_4,2,1,,ecosystems biodiversity
Challenge,ecosystems,[conservation] x [mountain] x [ecosystems],15,15_4,2,1,,ecosystems biodiversity
Challenge,moutain ecosystem biodiversity,[mountain] x [ecosystems] x [biodiversity],15,15_4,,1,,ecosystems biodiversity
Challenge,mountain ecosystems,[mountain] x [ecosystems] x [biodiversity],15,15_4,1,1,,ecosystems biodiversity
Challenge,mountain biodiversity,[mountain] x [ecosystems] x [biodiversity],15,15_4,1,1,,ecosystems biodiversity
Challenge,ecosystem biodiversity,[mountain] x [ecosystems] x [biodiversity],15,15_4,1,1,,ecosystems biodiversity
Challenge,biodiversity,[mountain] x [ecosystems] x [biodiversity],15,15_4,2,1,,ecosystems biodiversity
Challenge,ecosystems,[mountain] x [ecosystems] x [biodiversity],15,15_4,2,1,,ecosystems biodiversity
Challenge,mountains,[mountain] x [ecosystems] x [biodiversity],15,15_4,2,1,,ecosystems biodiversity
Challenge,moutain ecosystem benefits,[mountain] x [ecosystems] x [benefits],15,15_4,,1,,ecosystems biodiversity
Challenge,mountain ecosystems,[mountain] x [ecosystems] x [benefits],15,15_4,1,1,,ecosystems biodiversity
Challenge,mountain benefits,[mountain] x [ecosystems] x [benefits],15,15_4,1,1,,ecosystems biodiversity
Challenge,ecosystem benefits,[mountain] x [ecosystems] x [benefits],15,15_4,1,1,,ecosystems biodiversity
Challenge,ecosystem services,[mountain] x [ecosystems] x [benefits],15,15_4,2,1,,ecosystems biodiversity
Challenge,ecosystems,[mountain] x [ecosystems] x [benefits],15,15_4,2,1,,ecosystems biodiversity
Challenge,mountains,[mountain] x [ecosystems] x [benefits],15,15_4,2,1,,ecosystems biodiversity
Challenge,sustainable development,sustainable development,15,15_4,,1,,ecosystems biodiversity
Challenge,development,sustainable development,15,15_4,1,1,,ecosystems biodiversity
Challenge,natural habitat degradation,[natural habitat] x [degradation],15,15_5,,1,,ecosystems biodiversity
Challenge,ecosystem degradation,[natural habitat] x [degradation],15,15_5,1,1,,ecosystems biodiversity
Challenge,habitat degradation,[natural habitat] x [degradation],15,15_5,1,1,,ecosystems biodiversity
Challenge,ecosystems,[natural habitat] x [degradation],15,15_5,2,1,,ecosystems biodiversity
Challenge,degradation,[natural habitat] x [degradation],15,15_5,2,1,,ecosystems biodiversity
Challenge,nature,[natural habitat] x [degradation],15,15_5,4,1,,ecosystems biodiversity
Challenge,habitats,[natural habitat] x [degradation],15,15_5,4,1,,ecosystems biodiversity
Challenge,natural habitats,[natural habitat] x [degradation],15,15_5,3,1,,ecosystems biodiversity
Challenge,biodiversity loss,biodiversity loss,15,15_5,,1,,ecosystems biodiversity
Challenge,biodiversity,biodiversity loss,15,15_5,1,1,,ecosystems biodiversity
Challenge,threatened species extinction prevention,[threatened species] x [extinction]x [prevent],15,15_5,,1,,ecosystems biodiversity
Challenge,threatened species extinction,[threatened species] x [extinction]x [prevent],15,15_5,1,1,,ecosystems biodiversity
Challenge,extinction prevention,[threatened species] x [extinction]x [prevent],15,15_5,2,1,,ecosystems biodiversity
Challenge,threatened species,[threatened species] x [extinction]x [prevent],15,15_5,2,1,,ecosystems biodiversity
Challenge,species,[threatened species] x [extinction]x [prevent],15,15_5,3,1,,ecosystems biodiversity
Challenge,extinction,[threatened species] x [extinction]x [prevent],15,15_5,3,1,,ecosystems biodiversity
Challenge,prevention,[threatened species] x [extinction]x [prevent],15,15_5,3,1,,ecosystems biodiversity
Challenge,threatened species extinction protection,[threatened species] x [extinction]x [protect],15,15_5,,1,,ecosystems biodiversity
Challenge,threatened species extinction,[threatened species] x [extinction]x [protect],15,15_5,1,1,,ecosystems biodiversity
Challenge,extinction protection,[threatened species] x [extinction]x [protect],15,15_5,2,1,,ecosystems biodiversity
Challenge,threatened species,[threatened species] x [extinction]x [protect],15,15_5,2,1,,ecosystems biodiversity
Challenge,species,[threatened species] x [extinction]x [protect],15,15_5,3,1,,ecosystems biodiversity
Challenge,extinction,[threatened species] x [extinction]x [protect],15,15_5,3,1,,ecosystems biodiversity
Challenge,protection,[threatened species] x [extinction]x [protect],15,15_5,3,1,,ecosystems biodiversity
Challenge,genetic ressource access,[access] x [genetic] x [ressources],15,15_6,,1,,ecosystems biodiversity
Challenge,genetic ressources,[access] x [genetic] x [ressources],15,15_6,1,1,,ecosystems biodiversity
Challenge,ressource access,[access] x [genetic] x [ressources],15,15_6,1,1,,ecosystems biodiversity
Challenge,ressources,[access] x [genetic] x [ressources],15,15_6,2,1,,ecosystems biodiversity
Challenge,genetic material,[access] x [genetic] x [ressources],15,15_6,2,1,,ecosystems biodiversity
Challenge,accessibility,[access] x [genetic] x [ressources],15,15_6,2,1,,ecosystems biodiversity
Challenge,genetic ressource benefit sharing,[sharing] x [benefit] x [genetic] x [ressources],15,15_6,,1,,ecosystems biodiversity
Challenge,genetic ressource benefits,[sharing] x [benefit] x [genetic] x [ressources],15,15_6,1,1,,ecosystems biodiversity
Challenge,genetic ressources,[sharing] x [benefit] x [genetic] x [ressources],15,15_6,2,1,,ecosystems biodiversity
Challenge,ressources,[sharing] x [benefit] x [genetic] x [ressources],15,15_6,3,1,,ecosystems biodiversity
Challenge,genetic material,[sharing] x [benefit] x [genetic] x [ressources],15,15_6,3,1,,ecosystems biodiversity
Challenge,benefit sharing,[sharing] x [benefit] x [genetic] x [ressources],15,15_6,2,1,,ecosystems biodiversity
Challenge,sharing,[sharing] x [benefit] x [genetic] x [ressources],15,15_6,3,1,,ecosystems biodiversity
Challenge,equitable benefit sharing,[equitable] x [benefit] x [sharing],15,15_6,,1,,ecosystems biodiversity
Challenge,benefit sharing,[equitable] x [benefit] x [sharing],15,15_6,1,1,,ecosystems biodiversity
Challenge,equitable sharing,[equitable] x [benefit] x [sharing],15,15_6,1,1,,ecosystems biodiversity
Challenge,equitability,[equitable] x [benefit] x [sharing],15,15_6,2,1,,ecosystems biodiversity
Challenge,sharing,[equitable] x [benefit] x [sharing],15,15_6,2,1,,ecosystems biodiversity
Challenge,fair benefit sharing,[fair] x [benefit] x [sharing],15,15_6,,1,,ecosystems biodiversity
Challenge,benefit sharing,[fair] x [benefit] x [sharing],15,15_6,1,1,,ecosystems biodiversity
Challenge,fair sharing,[fair] x [benefit] x [sharing],15,15_6,1,1,,ecosystems biodiversity
Challenge,fairness,[fair] x [benefit] x [sharing],15,15_6,2,1,,ecosystems biodiversity
Challenge,sharing,[fair] x [benefit] x [sharing],15,15_6,2,1,,ecosystems biodiversity
Challenge,illegal wildlife product demand,[demand] x [illegal] x [wildlife] x [products],15,15_7,,1,,ecosystems biodiversity
Challenge,illegal wildlife products,[demand] x [illegal] x [wildlife] x [products],15,15_7,1,1,,ecosystems biodiversity
Challenge,wildlife product demand,[demand] x [illegal] x [wildlife] x [products],15,15_7,1,1,,ecosystems biodiversity
Challenge,illegal demand,[demand] x [illegal] x [wildlife] x [products],15,15_7,2,1,,ecosystems biodiversity
Challenge,wildlife products,[demand] x [illegal] x [wildlife] x [products],15,15_7,2,1,,ecosystems biodiversity
Challenge,demand,[demand] x [illegal] x [wildlife] x [products],15,15_7,3,1,,ecosystems biodiversity
Challenge,wildlife,[demand] x [illegal] x [wildlife] x [products],15,15_7,3,1,,ecosystems biodiversity
Challenge,legality,[demand] x [illegal] x [wildlife] x [products],15,15_7,3,1,,ecosystems biodiversity
Challenge,products,[demand] x [illegal] x [wildlife] x [products],15,15_7,3,1,,ecosystems biodiversity
Challenge,economics,[demand] x [illegal] x [wildlife] x [products],15,15_7,4,1,,ecosystems biodiversity
Challenge,illegal wildlife product supply,[supply] x [illegal] x [wildlife] x [products],15,15_7,,1,,ecosystems biodiversity
Challenge,illegal wildlife products,[supply] x [illegal] x [wildlife] x [products],15,15_7,1,1,,ecosystems biodiversity
Challenge,wildlife product supply,[supply] x [illegal] x [wildlife] x [products],15,15_7,1,1,,ecosystems biodiversity
Challenge,illegal supply,[supply] x [illegal] x [wildlife] x [products],15,15_7,2,1,,ecosystems biodiversity
Challenge,wildlife products,[supply] x [illegal] x [wildlife] x [products],15,15_7,2,1,,ecosystems biodiversity
Challenge,supply,[supply] x [illegal] x [wildlife] x [products],15,15_7,3,1,,ecosystems biodiversity
Challenge,wildlife,[supply] x [illegal] x [wildlife] x [products],15,15_7,3,1,,ecosystems biodiversity
Challenge,legality,[supply] x [illegal] x [wildlife] x [products],15,15_7,3,1,,ecosystems biodiversity
Challenge,products,[supply] x [illegal] x [wildlife] x [products],15,15_7,3,1,,ecosystems biodiversity
Challenge,economics,[supply] x [illegal] x [wildlife] x [products],15,15_7,4,1,,ecosystems biodiversity
Challenge,protected species poaching,[protected species] x [poaching],15,15_7,,1,,ecosystems biodiversity
Challenge,protected species,[protected species] x [poaching],15,15_7,1,1,,ecosystems biodiversity
Challenge,poaching,[protected species] x [poaching],15,15_7,1,1,,ecosystems biodiversity
Challenge,species,[protected species] x [poaching],15,15_7,2,1,,ecosystems biodiversity
Challenge,protection,[protected species] x [poaching],15,15_7,2,1,,ecosystems biodiversity
Challenge,protected species trafficking,[protected species] x [trafficking],15,15_7,,1,,ecosystems biodiversity
Challenge,protected species,[protected species] x [trafficking],15,15_7,1,1,,ecosystems biodiversity
Challenge,trafficking,[protected species] x [trafficking],15,15_7,1,1,,ecosystems biodiversity
Challenge,species,[protected species] x [trafficking],15,15_7,2,1,,ecosystems biodiversity
